id	alpha_mon	beta_mon	gamma_mon	LL_mon	r2_adj_mon	AIC_mon	BIC_mon	model_mon	exitFlag_mon	optimizer_mon
56075207	0.947777	0.731522	-0.021496	-10.229500	0.698815	26.459000	32.134461	ambigNrisk	1.000000	fminunc
57105219	0.969917	1.425121	-0.009027	-14.311180	0.578639	34.622359	40.297820	ambigNrisk	1.000000	fminunc
57183988	0.392788	-0.098382	-0.545718	-19.611596	0.422581	45.223191	50.898652	ambigNrisk	1.000000	fminunc
57262331	0.738846	0.250556	-0.099960	-9.618616	0.716801	25.237231	30.912692	ambigNrisk	1.000000	fminunc
57264130	0.392972	0.464276	-0.636080	-10.753332	0.683392	27.506664	33.182125	ambigNrisk	1.000000	fminunc
57426177	0.775575	0.370555	-0.069210	-11.345303	0.665963	28.690605	34.366066	ambigNrisk	1.000000	fminunc
57535138	0.737912	0.209427	-0.058144	-17.205863	0.493412	40.411726	46.087187	ambigNrisk	1.000000	fminunc
57636404	0.634644	3.930000	-0.106977	-7.533476	0.778194	21.066951	26.742412	ambigNrisk	1.000000	fminsearch
57676237	0.178700	-0.360846	0.670075	-30.645848	0.097702	67.291695	72.967156	ambigNrisk	1.000000	fminsearch
57933353	0.963864	-0.014521	-0.511184	-0.001400	0.999959	6.002800	11.678261	ambigNrisk	1.000000	fminsearch
58381224	1.710163	2.042090	-0.000080	-9.546364	0.718929	25.092727	30.768188	ambigNrisk	1.000000	fminsearch
58954753	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
59051673	0.822328	0.604338	-0.071690	-7.849900	0.768877	21.699799	27.375260	ambigNrisk	1.000000	fminunc
59108594	0.466043	0.861106	-0.403713	-9.076870	0.732752	24.153740	29.829200	ambigNrisk	1.000000	fminunc
59129454	1.422767	1.110112	-0.001139	-6.861632	0.797975	19.723265	25.398726	ambigNrisk	1.000000	fminsearch
59373521	0.851986	0.044296	-0.058351	-11.221386	0.669611	28.442771	34.118232	ambigNrisk	1.000000	fminunc
59609822	0.492740	-0.060390	-0.157946	-27.141732	0.200873	60.283465	65.958926	ambigNrisk	1.000000	fminunc
59748440	0.498222	0.651852	-0.260262	-13.717903	0.596107	33.435806	39.111267	ambigNrisk	1.000000	fminunc
60121820	0.178700	-0.898791	1.263427	-27.071068	0.202953	60.142136	65.817596	ambigNrisk	1.000000	fminsearch
60518518	0.622560	1.385061	-0.132530	-9.148192	0.730652	24.296384	29.971845	ambigNrisk	1.000000	fminunc
60555758	0.200075	-0.389193	-5.229062	-5.855908	0.827586	17.711815	23.387276	ambigNrisk	1.000000	fminunc
60610660	0.397909	3.930000	-1.330254	-3.612076	0.893651	13.224151	18.899612	ambigNrisk	1.000000	fminsearch
60659726	0.328603	0.812890	-17.475745	-1.386294	0.959184	8.772589	14.448050	ambigNrisk	1.000000	fminsearch
60716821	0.636729	0.361431	-0.221269	-8.518559	0.749190	23.037119	28.712580	ambigNrisk	1.000000	fminunc
61004326	0.223911	-0.767291	-0.480289	-31.626724	0.068822	69.253448	74.928909	ambigNrisk	1.000000	fminunc
61185720	0.654077	-0.474105	-0.721745	-4.529909	0.866627	15.059819	20.735280	ambigNrisk	1.000000	fminunc
61237801	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
61251734	0.178700	-0.332053	-0.724700	-30.085030	0.114214	66.170060	71.845521	ambigNrisk	1.000000	fminsearch
61311110	0.830502	-0.098599	-0.073154	-10.285454	0.697168	26.570907	32.246368	ambigNrisk	1.000000	fminunc
61329351	0.835129	-0.069135	-1.852079	-0.001407	0.999959	6.002815	11.678276	ambigNrisk	1.000000	fminsearch
61398295	0.785347	-0.297703	-0.088764	-10.875265	0.679802	27.750530	33.425991	ambigNrisk	1.000000	fminunc
61526166	0.483971	3.930000	-0.548243	-4.378663	0.871080	14.757327	20.432788	ambigNrisk	1.000000	fminsearch
61606046	1.089809	3.930000	-0.001763	-16.273425	0.520866	38.546851	44.222311	ambigNrisk	1.000000	fminsearch
61708523	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
62046411	0.762499	0.543793	-0.081960	-9.831937	0.710521	25.663873	31.339334	ambigNrisk	1.000000	fminunc
62141459	0.419743	-0.019437	-23.041149	-3.274740	0.903583	12.549481	18.224942	ambigNrisk	1.000000	fminsearch
63179770	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
63433536	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
63457978	0.502955	-0.035751	-0.159678	-26.260112	0.226830	58.520224	64.195685	ambigNrisk	1.000000	fminunc
63555005	0.607090	1.123486	-0.155720	-9.273090	0.726975	24.546181	30.221642	ambigNrisk	1.000000	fminunc
63834293	0.235949	3.930000	-2.266001	-4.575014	0.865299	15.150029	20.825490	ambigNrisk	1.000000	fminsearch
63976534	0.306629	1.809934	-0.574728	-13.156414	0.612639	32.312828	37.988289	ambigNrisk	1.000000	fminunc
64852598	0.776803	0.955118	-0.024596	-21.028574	0.380861	48.057147	53.732608	ambigNrisk	1.000000	fminunc
64945619	0.817409	-0.212966	-0.163307	-4.495826	0.867631	14.991651	20.667112	ambigNrisk	1.000000	fminunc
65118114	1.133878	-1.990000	-0.000251	-31.021012	0.086656	68.042024	73.717485	ambigNrisk	1.000000	fminsearch
65162042	0.178700	-0.513591	-0.566205	-31.736376	0.065594	69.472752	75.148213	ambigNrisk	1.000000	fminsearch
66055811	0.251058	3.929998	-1.517576	-6.144229	0.819097	18.288459	23.963920	ambigNrisk	1.000000	fminunc
66544727	0.251058	3.929998	-1.517576	-6.144229	0.819097	18.288459	23.963920	ambigNrisk	1.000000	fminunc
66844447	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
67821258	0.608615	-0.051584	-0.142285	-17.778115	0.476563	41.556230	47.231691	ambigNrisk	1.000000	fminunc
67980378	0.360019	-0.120438	-101.014602	-1.386494	0.959178	8.772989	14.448450	ambigNrisk	1.000000	fminsearch
68061951	0.416600	0.126987	-0.972527	-9.077925	0.732721	24.155850	29.831311	ambigNrisk	1.000000	fminunc
68534819	0.652042	3.930000	-0.103768	-6.955259	0.795218	19.910517	25.585978	ambigNrisk	1.000000	fminsearch
68537118	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
68760877	0.912030	-0.584137	-0.022584	-13.915824	0.590280	33.831649	39.507110	ambigNrisk	1.000000	fminunc
69248099	0.865864	0.664868	-0.063840	-6.745297	0.801400	19.490593	25.166054	ambigNrisk	1.000000	fminunc
69267393	1.267797	0.799730	-0.003103	-7.500837	0.779155	21.001674	26.677135	ambigNrisk	1.000000	fminunc
69321868	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
69378386	0.178747	-0.181329	-100.697067	-1.386294	0.959184	8.772589	14.448050	ambigNrisk	1.000000	fminsearch
69780344	0.391687	1.100154	-56.592146	-0.000200	0.999994	6.000400	11.675861	ambigNrisk	1.000000	fminsearch
70359385	0.911126	0.717988	-0.845845	-1.387294	0.959154	8.774589	14.450050	ambigNrisk	1.000000	fminsearch
70422278	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
70987540	0.196217	-0.462739	-3.190972	-12.287680	0.638217	30.575360	36.250821	ambigNrisk	1.000000	fminunc
71165675	0.404577	3.930000	-0.896801	-4.613336	0.864171	15.226672	20.902133	ambigNrisk	1.000000	fminsearch
71540188	0.945725	0.844819	-0.024099	-8.397960	0.752741	22.795920	28.471381	ambigNrisk	1.000000	fminunc
71680031	0.616762	0.531662	-0.068925	-24.338589	0.283405	54.677179	60.352639	ambigNrisk	1.000000	fminunc
71722697	0.837189	1.144243	-0.062706	-5.845749	0.827885	17.691498	23.366959	ambigNrisk	1.000000	fminunc
71925144	0.404577	3.930000	-0.896801	-4.613336	0.864171	15.226672	20.902133	ambigNrisk	1.000000	fminsearch
71961237	0.423265	0.521988	-0.415711	-14.101837	0.584803	34.203674	39.879135	ambigNrisk	1.000000	fminunc
71997398	0.252878	3.930000	-1.562537	-5.927871	0.825467	17.855742	23.531203	ambigNrisk	1.000000	fminsearch
72025988	0.929039	0.785549	-0.015437	-15.260894	0.550677	36.521788	42.197249	ambigNrisk	1.000000	fminunc
72214685	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
72348033	0.604688	0.377526	-0.122671	-18.681523	0.449964	43.363046	49.038507	ambigNrisk	1.000000	fminunc
72451762	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
72508913	0.942193	0.490044	-0.002176	-32.415834	0.045589	70.831667	76.507128	ambigNrisk	1.000000	fminsearch
72520103	0.295505	3.930000	-0.877318	-7.989190	0.764776	21.978379	27.653840	ambigNrisk	1.000000	fminsearch
72523430	0.187937	-0.205442	-1.967054	-16.162396	0.524135	38.324792	44.000253	ambigNrisk	1.000000	fminunc
72786205	0.792120	0.906130	-0.072075	-7.475814	0.779891	20.951627	26.627088	ambigNrisk	1.000000	fminunc
73289935	0.446544	0.148408	-1.072925	-7.827527	0.769536	21.655055	27.330516	ambigNrisk	1.000000	fminunc
73344071	0.453029	3.930000	-0.951975	-3.523744	0.896251	13.047488	18.722949	ambigNrisk	1.000000	fminsearch
73350040	0.990155	0.022576	-0.004753	-24.669971	0.273648	55.339942	61.015403	ambigNrisk	1.000000	fminsearch
73389920	0.459562	-0.640061	-0.749622	-12.029932	0.645806	30.059863	35.735324	ambigNrisk	1.000000	fminunc
73390311	0.240985	3.930000	-1.274988	-7.552583	0.777631	21.105166	26.780627	ambigNrisk	1.000000	fminsearch
73501423	0.791744	2.059745	-1.788977	-1.386894	0.959166	8.773789	14.449250	ambigNrisk	1.000000	fminsearch
73819545	0.395446	0.145218	-0.558835	-16.176948	0.523706	38.353895	44.029356	ambigNrisk	1.000000	fminunc
73840841	0.489310	0.351101	-0.809303	-5.727504	0.831366	17.455009	23.130470	ambigNrisk	1.000000	fminunc
75645604	0.429637	0.433946	-0.817079	-6.718840	0.802179	19.437680	25.113141	ambigNrisk	1.000000	fminunc
75885860	0.328603	1.649462	-17.475745	-1.386294	0.959184	8.772589	14.448050	ambigNrisk	1.000000	fminsearch
75990512	0.570720	0.399217	-0.317045	-8.676740	0.744533	23.353479	29.028940	ambigNrisk	1.000000	fminunc
76523430	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
76623353	0.178700	3.929997	-2.469385	-5.518705	0.837514	17.037411	22.712871	ambigNrisk	1.000000	fminunc
76632000	0.333106	3.930000	-0.758925	-7.469453	0.780079	20.938905	26.614366	ambigNrisk	1.000000	fminsearch
76862779	0.328603	1.649462	-17.475745	-1.386294	0.959184	8.772589	14.448050	ambigNrisk	1.000000	fminsearch
77042383	0.324875	-0.294753	-1.390657	-13.821637	0.593053	33.643275	39.318736	ambigNrisk	1.000000	fminunc
77188979	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
77258457	0.724480	0.917996	-0.095419	-8.006518	0.764266	22.013037	27.688498	ambigNrisk	1.000000	fminunc
77522659	0.737081	3.930000	-0.099600	-4.524997	0.866772	15.049995	20.725456	ambigNrisk	1.000000	fminsearch
78377432	0.391687	1.100154	-56.592146	-0.000200	0.999994	6.000400	11.675861	ambigNrisk	1.000000	fminsearch
78403060	0.755940	0.433891	-0.057688	-15.218254	0.551933	36.436508	42.111969	ambigNrisk	1.000000	fminunc
78421707	0.178700	3.930000	-1.766405	-7.605230	0.776081	21.210459	26.885920	ambigNrisk	1.000000	fminsearch
78434511	0.178700	3.930000	-1.425386	-9.275088	0.726916	24.550176	30.225637	ambigNrisk	1.000000	fminsearch
78554277	0.934663	0.461401	-0.014670	-17.241999	0.492348	40.483999	46.159460	ambigNrisk	1.000000	fminunc
78736998	1.174019	0.349025	-0.000665	-29.254028	0.138681	64.508056	70.183517	ambigNrisk	1.000000	fminsearch
78974144	0.695846	0.506149	-0.096004	-12.865326	0.621209	31.730652	37.406113	ambigNrisk	1.000000	fminunc
79037429	0.483971	3.930000	-0.548243	-4.378663	0.871080	14.757327	20.432788	ambigNrisk	1.000000	fminsearch
79091060	0.355388	0.074293	-0.555339	-20.226119	0.404487	46.452238	52.127699	ambigNrisk	1.000000	fminunc
79417008	0.961342	1.155746	-0.033133	-4.737993	0.860500	15.475986	21.151447	ambigNrisk	1.000000	fminunc
79704086	0.824681	0.970803	-0.036570	-11.446211	0.662992	28.892422	34.567883	ambigNrisk	1.000000	fminunc
79776221	0.679609	0.599710	-0.102309	-12.396226	0.635021	30.792453	36.467914	ambigNrisk	1.000000	fminunc
79838447	0.392637	3.860678	-1.545970	-3.300849	0.902814	12.601697	18.277158	ambigNrisk	1.000000	fminunc
80254174	0.799015	0.726039	-0.033785	-16.486671	0.514587	38.973341	44.648802	ambigNrisk	1.000000	fminunc
80450935	0.958995	0.631341	-0.014955	-14.334827	0.577943	34.669654	40.345114	ambigNrisk	1.000000	fminunc
80505335	0.483971	3.930000	-0.548243	-4.378663	0.871080	14.757327	20.432788	ambigNrisk	1.000000	fminsearch
81440351	0.616145	-0.118920	-0.067220	-26.936079	0.206928	59.872157	65.547618	ambigNrisk	1.000000	fminunc
81747532	0.492075	0.365862	-0.796803	-5.593719	0.835306	17.187437	22.862898	ambigNrisk	1.000000	fminunc
82176897	0.492711	0.174630	-0.512736	-11.158020	0.671477	28.316041	33.991502	ambigNrisk	1.000000	fminunc
82178151	0.198277	3.929834	-3.621981	-3.549739	0.895486	13.099477	18.774938	ambigNrisk	1.000000	fminunc
82287510	0.430862	0.006827	-21.187839	-5.589527	0.835429	17.179054	22.854515	ambigNrisk	1.000000	fminsearch
82424472	0.272231	3.930000	-1.171224	-6.972698	0.794705	19.945395	25.620856	ambigNrisk	1.000000	fminsearch
82629443	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
82672514	0.178700	3.930000	-1.622303	-8.236843	0.757485	22.473687	28.149147	ambigNrisk	1.000000	fminsearch
82946703	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
83036519	1.015550	0.111031	-0.007711	-18.658336	0.450647	43.316673	48.992134	ambigNrisk	1.000000	fminunc
83210418	0.467534	-0.328215	-13.892298	-1.387095	0.959160	8.774190	14.449651	ambigNrisk	1.000000	fminsearch
83718691	0.744789	0.520750	-0.152845	-5.879816	0.826882	17.759632	23.435093	ambigNrisk	1.000000	fminunc
83777740	1.045441	1.963614	-0.001495	-26.651583	0.215304	59.303165	64.978626	ambigNrisk	1.000000	fminsearch
83937666	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
84331533	0.370385	-1.576801	-0.106346	-32.261574	0.050130	70.523148	76.198609	ambigNrisk	1.000000	fminunc
85377057	1.472522	0.839862	-0.000693	-9.677998	0.715053	25.355995	31.031456	ambigNrisk	1.000000	fminsearch
85517945	0.387967	0.220649	-0.822983	-10.268776	0.697659	26.537553	32.213014	ambigNrisk	1.000000	fminunc
86212281	0.404577	3.930000	-0.896801	-4.613336	0.864171	15.226672	20.902133	ambigNrisk	1.000000	fminsearch
86315571	0.835125	1.993509	-1.852152	-1.387102	0.959160	8.774203	14.449664	ambigNrisk	1.000000	fminsearch
86709886	0.198277	3.930000	-3.621980	-3.549739	0.895486	13.099477	18.774938	ambigNrisk	1.000000	fminsearch
86913298	0.404577	3.930000	-0.896801	-4.613336	0.864171	15.226672	20.902133	ambigNrisk	1.000000	fminsearch
87099627	0.178700	-0.792857	0.317884	-33.286006	0.019968	72.572012	78.247473	ambigNrisk	1.000000	fminsearch
87104297	0.275492	3.930000	-0.931890	-8.380901	0.753243	22.761803	28.437264	ambigNrisk	1.000000	fminunc
87178999	0.391687	1.100154	-56.592146	-0.000200	0.999994	6.000400	11.675861	ambigNrisk	1.000000	fminsearch
87310564	0.453029	3.930000	-0.951975	-3.523744	0.896251	13.047488	18.722949	ambigNrisk	1.000000	fminsearch
87471015	0.377052	0.313488	-1.112164	-6.638471	0.804545	19.276942	24.952402	ambigNrisk	1.000000	fminunc
87690434	0.404577	3.930000	-0.896801	-4.613336	0.864171	15.226672	20.902133	ambigNrisk	1.000000	fminsearch
88123959	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
88398464	0.345044	0.020938	-0.928552	-13.842597	0.592436	33.685194	39.360655	ambigNrisk	1.000000	fminunc
88417962	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
88463693	0.836987	0.778854	-0.034620	-12.528363	0.631130	31.056725	36.732186	ambigNrisk	1.000000	fminunc
89267901	0.649001	3.930000	-0.082618	-8.736414	0.742776	23.472829	29.148289	ambigNrisk	1.000000	fminsearch
89904750	0.404577	3.930000	-0.896801	-4.613336	0.864171	15.226672	20.902133	ambigNrisk	1.000000	fminsearch
90152873	0.328603	0.812890	-17.475745	-1.386294	0.959184	8.772589	14.448050	ambigNrisk	1.000000	fminsearch
90152957	0.523355	0.154787	-0.681402	-7.192206	0.788242	20.384412	26.059873	ambigNrisk	1.000000	fminunc
90741024	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
91678380	0.178700	3.930000	-0.132428	-31.908628	0.060522	69.817256	75.492716	ambigNrisk	1.000000	fminsearch
92467085	0.391687	1.100154	-56.592146	-0.000200	0.999994	6.000400	11.675861	ambigNrisk	1.000000	fminsearch
92758494	0.365524	-0.021371	-0.622752	-18.891312	0.443788	43.782625	49.458086	ambigNrisk	1.000000	fminunc
93136684	0.926298	0.530929	-0.013627	-18.926471	0.442753	43.852942	49.528403	ambigNrisk	1.000000	fminunc
93245835	0.527057	0.268034	-0.639303	-6.666431	0.803722	19.332862	25.008323	ambigNrisk	1.000000	fminunc
93246623	0.797567	1.858469	-0.108982	-4.995427	0.852921	15.990853	21.666314	ambigNrisk	1.000000	fminunc
93283651	0.338616	-0.121192	-0.268490	-30.430725	0.104036	66.861450	72.536911	ambigNrisk	1.000000	fminunc
93452887	0.276856	3.930000	-0.806536	-9.408989	0.722973	24.817978	30.493439	ambigNrisk	1.000000	fminsearch
93666251	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
93855508	0.391687	1.100154	-56.592146	-0.000200	0.999994	6.000400	11.675861	ambigNrisk	1.000000	fminsearch
93986723	0.178700	3.929530	-3.881065	-3.591260	0.894263	13.182520	18.857981	ambigNrisk	1.000000	fminunc
94063540	0.329801	3.930000	-0.652097	-8.655257	0.745165	23.310513	28.985974	ambigNrisk	1.000000	fminsearch
94341209	0.503146	0.161605	-0.799985	-7.517874	0.778653	21.035748	26.711209	ambigNrisk	1.000000	fminunc
95846466	0.404577	3.930000	-0.896801	-4.613336	0.864171	15.226672	20.902133	ambigNrisk	1.000000	fminsearch
95863806	0.392637	3.860678	-1.545970	-3.300849	0.902814	12.601697	18.277158	ambigNrisk	1.000000	fminunc
95989998	0.791655	-0.003058	-2.097254	-6.617233	0.805170	19.234465	24.909926	ambigNrisk	1.000000	fminsearch
96203426	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
96203823	0.503683	0.258823	-0.383745	-12.537512	0.630861	31.075025	36.750486	ambigNrisk	1.000000	fminunc
97192081	0.178700	3.929530	-3.881065	-3.591260	0.894263	13.182520	18.857981	ambigNrisk	1.000000	fminunc
97363335	2.926614	0.979951	-0.000000	-15.875545	0.532580	37.751090	43.426551	ambigNrisk	1.000000	fminsearch
97553143	0.702177	0.511653	-0.046636	-22.615970	0.334124	51.231940	56.907401	ambigNrisk	1.000000	fminunc
97639431	0.225967	0.263500	-110.888156	-0.000000	1.000000	6.000000	11.675461	ambigNrisk	1.000000	fminsearch
97933038	0.178700	-0.499900	-183367.223600	-0.004500	0.999868	6.009000	11.684461	ambigNrisk	1.000000	fminsearch
98426129	0.671681	3.930000	-0.058184	-10.336779	0.695657	26.673558	32.349019	ambigNrisk	1.000000	fminsearch
98668693	0.511614	0.080027	-0.231589	-20.305532	0.402149	46.611064	52.286525	ambigNrisk	1.000000	fminunc
98834126	1.103790	0.646228	-0.003034	-21.820322	0.357550	49.640644	55.316105	ambigNrisk	1.000000	fminsearch
99018304	0.416163	-0.177093	-1.702370	-6.723734	0.802035	19.447469	25.122929	ambigNrisk	1.000000	fminunc
99026846	0.392637	3.860678	-1.545970	-3.300849	0.902814	12.601697	18.277158	ambigNrisk	1.000000	fminunc
99027311	0.225967	0.263500	-110.888156	-0.000000	1.000000	6.000000	11.675461	ambigNrisk	1.000000	fminsearch
99986989	0.178700	3.930000	-1.504211	-8.832041	0.739960	23.664083	29.339544	ambigNrisk	1.000000	fminsearch
